#Ra, Dec, RRLIndicator, RRLtype, P_true, P_best, chi2dof, N, tID, phi, r0, P_template, rExt, d, uF, gF, rF, iF, zF, ugmin, ugminErr, grmin, grminErr, file_number, F
27.3397392539,-0.22239513476,1,ab,0.604839769638,0.604850541257,1.4331540312,32,198,-0.118526628216,16.7344700885,0.626807812976,0.088,19.37,18.287,17.16,16.991,16.954,16.935,1.121,0.011,0.255,0.01,3698334903373287009,0.818473166892
332.994172496,0.192203362041,1,c,0.395282732336,0.397120444853,11.4971434454,31,380,-0.126650512176,16.1046986665,0.366136119031,0.167,13.85,17.488,16.383,16.328,16.332,16.346,1.044,0.011,0.144,0.01,3705565291837614445,0.975212747548
28.3803953551,-0.571814503106,1,ab,0.602280106502,0.602240373554,1.36795604984,36,33,-0.0456462860096,17.2982474416,0.646699776606,0.093,24.72,18.894,17.694,17.515,17.465,17.468,1.21,0.01,0.254,0.005,3716278933138646993,1.08667377144
28.2632326989,-0.640711655998,1,ab,0.565396620995,0.565395153625,1.23258448235,30,319,-0.0812095790331,16.9922682106,0.536477535378,0.091,24.11,18.814,17.616,17.491,17.457,17.465,1.139,0.01,0.235,0.008,3716278933138647047,0.929455973094
28.1050274693,-0.286826191592,1,ab,0.797848004434,0.797830472317,1.75187516295,37,9,0.375362374154,15.5044399759,0.797848004434,0.094,10.56,16.976,15.854,15.66,15.597,15.597,1.103,0.006,0.251,0.005,3716314117510733117,0.966968093064
27.7118881311,-0.132138028624,1,ab,0.505989312549,0.505975347487,9.36135379376,30,322,0.270992366065,17.6943358112,0.570380002634,0.097,29.79,19.213,18.066,17.961,17.952,17.975,1.156,0.018,0.212,0.009,3716331709696668811,1.14814004563
27.3740509102,0.155042785685,1,ab,0.682794019093,0.682787556352,0.72639818539,28,18,0.00111352542938,16.8741048435,0.649471743968,0.103,19.87,18.388,17.23,17.027,16.959,16.958,1.156,0.004,0.239,0.003,3716366894068826154,0.885904251037
331.993273139,-0.322707244553,1,ab,0.631356379875,0.631410108942,3.27832852545,44,141,-0.344121165842,15.2028422561,0.530292483537,0.228,9.76,16.767,15.636,15.55,15.543,15.566,1.097,0.003,0.197,0.005,3723650059091228642,0.942798466823
331.58134401,-0.651775360214,1,ab,0.467452477545,0.467455148463,8.45291772919,33,217,0.230903252087,17.868781075,0.647260858223,0.311,33.37,19.451,18.289,18.245,18.262,18.299,1.127,0.035,0.227,0.013,3723702835649359831,1.16119701455
27.5994961872,0.176815169928,1,ab,0.601052861876,0.730978651211,6.81738671257,40,45,-0.332220172168,17.5652046807,0.636862677328,0.097,27.94,19.095,17.949,17.795,17.747,17.748,1.14,0.02,0.255,0.01,3734381292578293437,1.19980262947
332.969281129,0.632968013654,1,ab,0.505346920156,0.502570491993,2.61451564111,25,337,-0.14506607287,15.9141303928,0.467452477545,0.145,17.43,18.016,16.892,16.815,16.808,16.808,1.122,0.013,0.219,0.012,3741558904484487713,1.06536870942
331.12394999,-0.696907385468,1,ab,0.567901498598,0.567884518463,11.2477153189,40,271,-0.249368048374,15.9535608478,0.546682232921,0.226,14.18,17.687,16.469,16.333,16.287,16.315,1.196,0.009,0.259,0.005,3741734826344884347,1.04061242274
332.041603767,0.40981088165,1,ab,0.603992646399,0.603951808606,1.36548042272,30,315,0.241584234062,18.8755942174,0.621679702237,0.165,52.92,20.413,19.338,19.179,19.105,19.095,1.138,0.056,0.244,0.013,3759643671737542352,1.03192732118
330.93787564,-0.53788312722,1,ab,0.585401410807,0.581595227634,2.15723504478,25,291,-0.134677831872,18.0339357218,0.636686341487,0.173,38.05,19.715,18.613,18.472,18.428,18.433,1.136,0.015,0.218,0.014,3759749224854271692,0.911958412626
28.7278604725,0.0372575651572,1,ab,0.585823502411,0.585800957018,4.6453488931,32,11,-0.196436131817,17.0961364411,0.661750971231,0.095,22.22,18.586,17.446,17.305,17.258,17.272,1.111,0.017,0.242,0.013,3770339720853059842,1.19927054399
332.650332075,1.14870638132,1,ab,0.658608658239,0.658560805252,0.805513051344,29,42,-0.172225121544,18.8106971059,0.658608658239,0.132,52.31,20.445,19.316,19.148,19.108,19.096,1.148,0.039,0.262,0.01,3777570109317146685,0.94233242889
331.547416817,0.0781515486131,1,ab,0.495867899144,0.495864656826,1.21798043141,42,376,-0.234647568172,18.3658501258,0.499788459515,0.226,45.92,20.124,18.994,18.921,18.917,18.942,1.084,0.057,0.216,0.009,3777693254619569744,0.929306336271
331.471794198,0.466883212365,1,ab,0.566206776889,0.566219690079,1.88633032705,30,227,-0.221367064257,15.793307643,0.574251974723,0.181,13.05,17.435,16.288,16.153,16.121,16.133,1.132,0.01,0.247,0.004,3795690060942718710,0.997546696956
27.8687201593,1.24921688454,1,ab,0.499788459515,0.499789595459,1.50986147654,36,327,-0.15403929399,16.6485773403,0.585160986675,0.065,21.16,18.485,17.309,17.245,17.245,17.244,1.153,0.005,0.239,0.011,3806474070988402941,0.949553970897
332.093311527,1.08356344976,1,ab,0.502025921903,0.50201624203,3.00044030925,30,221,-0.00434291175614,17.4585731752,0.549881497762,0.13,26.49,18.959,17.801,17.723,17.726,17.744,1.111,0.028,0.236,0.005,3813634090708205337,0.955625514087
329.886207801,-0.740343736174,1,c,0.344819485045,0.344818894853,5.53981751467,45,380,0.145262501269,16.9949425131,0.366136119031,0.209,20.3,18.392,17.205,17.17,17.181,17.229,1.143,0.013,0.109,0.007,3813862789126891024,0.843800161346
329.509241982,-0.915392331419,1,ab,0.564230362405,0.564232687817,2.88508056918,32,152,0.104564471646,14.9458791141,0.575207257159,0.291,9.0,16.658,15.49,15.334,15.287,15.306,1.138,0.008,0.273,0.005,3813880381312672428,1.07672052163
329.345448867,-0.979635475437,1,c,0.254145925236,0.61801273263,12.1258924828,37,67,-0.177062888103,14.8970852406,0.512091977726,0.32,6.91,16.037,14.833,14.877,14.948,15.03,1.165,0.023,0.01,0.01,3813897973498716013,0.800069222954
329.199388128,-1.08238116103,1,ab,0.491285132825,0.491286244372,3.79302325294,28,24,0.207372647532,17.1756186098,0.631356379875,0.365,23.88,18.776,17.591,17.475,17.447,17.456,1.163,0.015,0.244,0.01,3813915565684760284,0.9813695482
331.070253033,0.964980867784,1,ab,0.500316110324,0.500294991846,3.60522925486,24,324,-0.070067539674,16.0206029523,0.561335434998,0.134,15.01,17.713,16.555,16.509,16.531,16.552,1.13,0.019,0.239,0.013,3849733256471446089,1.15449156131
330.601241499,0.445717221097,1,ab,0.495828518832,0.495813150901,20.6121953309,38,285,0.110271177636,14.9318332288,0.515439109508,0.156,9.16,16.652,15.477,15.446,15.437,15.459,1.122,0.007,0.215,0.014,3849786033029656395,0.903431828039
328.649604377,-0.914290150946,1,ab,0.575207257159,0.575204446273,0.892872456795,37,55,-0.274774317118,17.2012842698,0.581607981909,0.352,24.2,18.794,17.647,17.468,17.423,17.437,1.15,0.014,0.273,0.005,3867976353399244621,1.01775770994
30.6915003557,-0.00046853923676,1,ab,0.563838556987,0.56385573635,2.18599911864,25,123,0.131884181067,16.6713905807,0.570429663717,0.064,20.11,18.383,17.224,17.095,17.074,17.067,1.135,0.011,0.258,0.007,3878320558793618120,1.05058833461
330.485902145,1.19874885103,1,c,0.297828481904,0.268594073495,4.79400239376,32,379,-0.0933611664796,17.8537695864,0.284336968948,0.141,28.65,19.11,17.929,17.956,18.016,18.073,1.169,0.008,0.017,0.005,3885762053490416560,0.800007357817
329.417383241,0.285185468562,1,c,0.338629884738,0.338648164853,7.14193472172,36,67,0.0325883428894,16.0077492498,0.512091977726,0.139,12.82,17.393,16.215,16.157,16.166,16.199,1.157,0.008,0.125,0.009,3885885198792860772,1.06163509199
328.220324262,-0.912211760375,1,ab,0.591316315026,0.591332107151,0.646410478784,32,121,-0.137678730333,16.1960789221,0.600623084598,0.388,15.22,17.82,16.649,16.451,16.394,16.408,1.163,0.007,0.287,0.005,3886008344094769323,0.947815821733
31.1290834645,0.334806891003,1,ab,0.630371258496,0.630400337514,2.60944014967,33,202,0.191430576574,17.2929447959,0.508643546865,0.07,28.09,19.057,17.951,17.819,17.816,17.805,1.103,0.015,0.23,0.01,3914349355812565350,0.992498154217
30.1311669122,0.994318233547,1,ab,0.637431229204,0.637441974884,1.09940242388,32,33,0.294148782551,16.9114347486,0.646699776606,0.073,20.66,18.433,17.311,17.118,17.048,17.034,1.108,0.019,0.26,0.008,3914437316742795175,1.19989611784
29.9082062651,1.22287178979,1,c,0.284336968948,0.284570463495,7.22157471404,39,379,0.0969712541751,16.8417437358,0.284336968948,0.072,18.35,18.165,16.957,16.994,17.053,17.088,1.157,0.014,0.037,0.006,3914472501114884012,0.88329819223
329.520179048,1.02978333252,1,ab,0.547844370805,0.547845006724,0.887391487861,37,208,0.117266008805,16.3434240898,0.564230362405,0.148,16.81,18.033,16.838,16.701,16.662,16.683,1.177,0.021,0.27,0.008,3939875617763170365,0.964234592359
30.9131363412,0.95826522928,1,ab,0.557696402635,0.557695680488,0.422534545491,32,350,0.0668704743273,16.8290444677,0.537072218816,0.063,22.05,18.577,17.426,17.291,17.263,17.257,1.127,0.01,0.27,0.003,3950430929389638848,0.971276304224
327.082559794,-0.603167978757,1,ab,0.621679702237,0.621682887043,0.743437223981,31,158,0.192284909555,18.9361866149,0.557745415166,0.255,55.74,20.623,19.459,19.28,19.222,19.206,1.241,0.076,0.27,0.016,3958101122505234089,1.01914818133
326.852299495,-0.884463995061,1,ab,0.597984506204,0.597985496364,0.559873855701,40,253,-0.119237192449,16.4322603103,0.580370636475,0.147,17.54,18.076,16.93,16.793,16.746,16.746,1.121,0.005,0.254,0.007,3958136306877047571,0.89174270492
32.4192883216,-0.0368216755557,1,ab,0.676667983826,0.676667875173,1.7721831461,40,210,-0.0377502402241,16.5321112587,0.569291299658,0.073,18.26,18.132,17.02,16.878,16.828,16.817,1.092,0.008,0.243,0.003,3968304590410913859,0.92366608569
328.625511504,0.990125498901,1,ab,0.499553917313,0.498765373554,11.8193872448,25,256,-0.14871801695,16.2958801098,0.510663518832,0.188,16.84,17.943,16.818,16.739,16.734,16.682,1.129,0.041,0.215,0.008,3975939599154236948,0.800000052295
326.15052729,-1.10401805662,1,ab,0.674987649539,0.674906974978,0.556328879156,33,158,0.0954384695796,15.3713956577,0.557745415166,0.111,10.72,17.034,15.87,15.71,15.659,15.666,1.144,0.005,0.242,0.014,3976185889758776118,0.987237217146
33.8387817833,-0.865616964882,1,ab,0.722990487911,0.722968940388,1.11989446312,28,146,0.206141059646,17.2841500283,0.574309100802,0.097,25.18,18.889,17.737,17.55,17.486,17.469,1.165,0.011,0.263,0.003,3986195843618073438,0.814330143691
32.8021981901,0.153330915098,1,ab,0.639304964829,0.639243037225,1.91932715398,33,189,-0.289065907237,16.7502579777,0.657946916176,0.082,21.31,18.52,17.35,17.22,17.184,17.18,1.134,0.025,0.249,0.015,3986318988920391066,0.836608415996
31.6758109078,0.988780502879,1,ab,0.594115789073,0.59410722015,0.747710414567,24,162,0.0895190773822,17.4951976529,0.580196017269,0.07,28.56,19.164,18.0,17.838,17.787,17.775,1.189,0.006,0.251,0.009,3986424542036646765,0.977895935124
327.266989036,0.462366036919,1,ab,0.810903565038,0.519428615482,42.7151447456,31,26,-0.120487613696,16.7728579926,0.588987757118,0.389,18.84,18.112,17.043,17.01,17.026,17.059,1.005,0.011,0.202,0.008,4012073949289479604,1.1244412353
326.440680965,-0.31842037499,1,ab,0.552552731735,0.552548139353,1.39509224597,37,189,-0.0330313609314,15.9780390561,0.657946916176,0.19,14.64,17.647,16.523,16.42,16.407,16.42,1.115,0.014,0.241,0.008,4012161910219594169,0.949090309093
326.285846738,-0.355729705903,1,c,0.348913305303,0.348903254853,9.80438866917,39,380,0.00495925551192,16.6087951657,0.366136119031,0.197,16.84,17.944,16.808,16.751,16.77,16.808,1.102,0.012,0.133,0.005,4012179502405486505,0.800001859978
32.7172692804,0.631919272309,1,ab,0.513424783059,0.51342578302,1.56432558162,32,369,0.11755805691,16.0831576887,0.527015758519,0.08,16.35,17.914,16.75,16.683,16.681,16.674,1.128,0.01,0.221,0.007,4022382970311439647,0.977664971699
327.731692363,1.25491571914,1,ab,0.475384338501,0.475410094372,52.0472629166,28,31,-0.0186976029492,15.1436107979,0.659161730476,0.191,8.72,16.542,15.372,15.334,15.345,15.374,1.159,0.002,0.211,0.005,4030017979054777494,1.19999900529
326.887010313,0.351748365972,1,ab,0.576160850198,0.576178472638,1.00123105475,36,302,0.0671261469964,15.9303344253,0.552552731735,0.405,14.72,17.698,16.538,16.428,16.404,16.423,1.126,0.007,0.255,0.004,4030123532170698206,1.08582517374
326.540337721,0.0988147959073,1,ab,0.519668054603,0.519658552521,1.05485980708,36,347,-0.0779233255481,16.9852495659,0.530588605969,0.233,24.54,18.783,17.641,17.549,17.534,17.554,1.141,0.029,0.232,0.006,4030141124357099929,0.997441868352
325.545207112,-0.800880766699,1,ab,0.471223176647,0.471222668739,0.917040770049,33,283,-0.0845780313621,16.8380334258,0.469392103369,0.147,23.47,18.719,17.531,17.474,17.467,17.491,1.167,0.01,0.224,0.015,4030246677473006951,0.953149486867
325.267386801,-0.871041507975,1,ab,0.622183404823,0.622282883575,8.05212158453,27,17,-0.366437896484,17.20471255,0.642995863858,0.133,23.53,18.798,17.598,17.392,17.348,17.32,1.223,0.018,0.274,0.01,4030264269659146952,1.17046931951
34.8689026536,-0.832573839203,1,ab,0.604475547035,0.604348907195,2.23046975406,25,21,-0.269071969389,17.5171941689,0.655082099322,0.1,25.52,18.975,17.752,17.597,17.563,17.565,1.162,0.016,0.231,0.014,4040203854774517081,1.14840780086
326.723130139,0.51058589918,1,ab,0.523824647617,0.523838514372,5.54824391995,37,15,0.159810505501,17.6046443903,0.716773238643,0.248,28.11,18.964,17.931,17.848,17.837,17.85,1.071,0.021,0.191,0.017,4048120338494388992,1.17594719287
33.5525945275,0.660457002142,1,ab,0.595181936838,0.595157636862,2.41950648174,31,209,-0.303329986393,15.7577127766,0.570872078758,0.088,12.87,17.356,16.242,16.141,16.107,16.105,1.083,0.01,0.191,0.007,4058358990772368624,0.844881100781
327.052135414,1.06329572698,1,ab,0.622160962207,0.622164006273,0.918863950206,32,188,-0.122675469762,16.2469208427,0.554513694095,0.318,16.23,17.935,16.774,16.609,16.573,16.58,1.167,0.01,0.271,0.005,4066099552631540982,1.08072619141
326.116769508,0.400268674316,1,c,0.348105290228,0.314035913495,10.754309908,37,379,-0.0570972160162,16.454138327,0.284336968948,0.188,15.31,17.676,16.567,16.597,16.658,16.716,1.082,0.004,0.006,0.007,4066187513562114721,0.800022629744
325.495378574,-0.125364393059,1,ab,0.580767811149,0.580782327157,0.534759368817,25,300,-0.197407251889,18.2309691226,0.603992646399,0.149,38.6,19.795,18.643,18.505,18.475,18.492,1.14,0.016,0.264,0.012,4066240290119990197,0.86982667296
34.7814450366,-0.0591536447018,1,c,0.33968397432,0.339687453495,1.57302461187,28,379,-0.0272367765964,17.7829167286,0.284336968948,0.1,28.85,19.099,17.947,17.968,18.034,18.07,1.097,0.019,0.087,0.005,4076267836165422425,1.19999338951
324.096638571,-0.402138141874,1,c,0.397691050696,0.364799773495,15.1300860445,37,379,0.0296762607741,15.5384831373,0.284336968948,0.129,10.33,16.888,15.741,15.698,15.72,15.758,1.11,0.009,0.109,0.011,4120371446578753954,0.800022619568
323.308426827,-1.01815393078,1,c,0.265782892962,0.265638513495,7.83325529404,31,379,-0.0387518034562,15.594449178,0.284336968948,0.133,10.45,16.944,15.745,15.752,15.788,15.834,1.183,0.013,0.073,0.018,4120441815322865594,0.927730017253
325.457376594,1.02293704428,1,ab,0.594216511509,0.594211858764,2.32924421312,30,144,0.245695380274,16.9267631832,0.616433178532,0.153,21.14,18.535,17.352,17.179,17.126,17.128,1.18,0.012,0.249,0.005,4138227515413951048,0.91549090399
325.166853854,0.769529534265,1,ab,0.537072218816,0.537074538779,2.75039533993,44,98,-0.0302595823202,17.0731531548,0.531060159017,0.173,25.11,18.849,17.702,17.581,17.556,17.573,1.11,0.014,0.252,0.007,4138262699785910553,1.08037964554
323.471191748,-0.799094759825,1,c,0.286312911829,0.267335963495,7.53944480066,29,379,-0.092438620595,15.7764696189,0.284336968948,0.136,11.06,17.085,15.853,15.904,15.979,16.04,1.194,0.001,-0.021,0.0,4138438621646541694,0.800060909135
323.453984568,-0.762583134229,1,ab,0.712152910794,0.712154681428,3.43763811777,29,52,0.282081543246,15.3948064757,0.712152910794,0.131,10.7,17.085,15.876,15.694,15.663,15.677,1.184,0.013,0.247,0.007,4138438621646542092,1.00521834744
325.460844008,1.18493705346,1,ab,0.5190620232,0.518995013554,8.69570080257,28,256,-0.15921936046,15.7575428849,0.510663518832,0.147,13.75,17.533,16.385,16.292,16.274,16.293,1.146,0.01,0.229,0.003,4156241913923431963,1.00805661647
324.990952262,0.895621568388,1,ab,0.549935685528,0.549924158517,0.728746197203,26,319,-0.0858196338926,17.2113024738,0.536477535378,0.14,26.45,18.94,17.814,17.696,17.668,17.677,1.091,0.027,0.264,0.01,4156277098295477652,0.934706688582
323.367647496,-0.298329219097,1,ab,0.501085915722,0.499714123554,11.5881727037,41,193,0.227346514737,18.0828263696,0.589419729139,0.119,34.87,19.508,18.396,18.324,18.342,18.369,1.092,0.004,0.226,0.023,4174449826479452058,0.901902703144
324.046039244,0.725369654214,1,ab,0.574309100802,0.574318380916,0.980780352415,28,145,0.0780091449063,16.0482384627,0.612262983773,0.209,14.17,17.654,16.492,16.298,16.237,16.232,1.153,0.006,0.285,0.008,4192358671872592904,1.08774345157
321.932512567,-1.19734966681,1,ab,0.561556700406,0.561546879547,1.69586054309,29,38,0.101890073444,16.2704039562,0.47387337598,0.141,16.09,17.901,16.74,16.611,16.584,16.6,1.137,0.009,0.268,0.013,4192587370291098574,0.888279010274
36.3476556509,0.660527815291,1,ab,0.49311280321,0.493116256849,1.3474349374,28,192,0.127176558418,17.1497868309,0.501085915722,0.113,27.26,19.001,17.853,17.801,17.799,17.807,1.099,0.026,0.229,0.006,4202333441359767137,1.04304009323
35.7877472099,0.959513242422,1,ab,0.630075666593,0.630066636352,0.816986872915,28,17,0.0448156635734,17.5816368613,0.642995863858,0.096,27.3,19.036,17.911,17.728,17.658,17.648,1.089,0.024,0.261,0.005,4202386217917894093,1.00905280887
321.991970736,-0.440184815669,1,ab,0.594659211213,0.594667229547,1.82867184715,35,16,0.212231440748,18.413271165,0.580769203352,0.107,44.06,20.047,18.929,18.794,18.751,18.756,1.094,0.025,0.243,0.006,4228563390752068571,1.18596153413
323.217925452,0.935637886872,1,c,0.305878478154,0.305877304852,4.93713779741,31,380,-0.101281388244,16.207457612,0.366136119031,0.156,13.96,17.557,16.382,16.371,16.412,16.452,1.134,0.01,0.102,0.005,4246437051773013313,0.940266476287
38.4421678058,-0.317122426137,1,ab,0.502488964174,0.502499414372,4.36234552998,33,114,0.205013934979,17.2637712164,0.604808830923,0.061,23.87,18.706,17.573,17.501,17.506,17.51,1.094,0.016,0.252,0.006,4256218307213839684,0.939180079124
320.639310751,-1.08382007744,1,ab,0.74296967787,0.542112526301,2.9176199136,33,5,-0.0560195607269,16.8891028607,0.642761030656,0.128,19.61,18.393,17.212,16.985,16.899,16.893,1.164,0.01,0.263,0.006,4264697740886938136,1.00780542159
37.2911252528,1.07196176771,1,ab,0.485873184148,0.485874374372,1.74779965486,31,13,-0.122964988141,16.4885216411,0.459303362229,0.073,17.18,18.002,16.85,16.797,16.771,16.77,1.095,0.014,0.172,0.007,4274373443211642779,1.00499030184
322.806176242,0.987504766188,1,c,0.39422334917,0.394224134853,6.80158242684,31,238,0.0075515845944,15.8187158752,0.601955559798,0.155,12.53,17.263,16.16,16.115,16.129,16.161,1.066,0.008,0.131,0.009,4282483440978163056,0.958244340807
321.714406772,0.0889763188435,1,c,0.275353820991,0.354894623495,4.78486687753,30,379,-0.0145153935347,17.6591081308,0.284336968948,0.127,26.35,18.935,17.736,17.795,17.881,17.937,1.169,0.015,-0.012,0.006,4282588994094445648,0.800000063375
321.61903935,0.0465325267588,1,ab,0.622378292302,0.622381387382,0.829653357928,31,227,0.082245635717,18.4511510866,0.574251974723,0.135,45.14,20.093,18.988,18.839,18.795,18.773,1.09,0.037,0.258,0.008,4282606586280489690,0.910206026223
321.261331734,-0.194477929094,1,ab,0.614298415366,0.614289357192,1.02588577061,28,9,-0.0561728072178,16.5205628432,0.797848004434,0.137,16.94,18.025,16.881,16.682,16.641,16.634,1.126,0.01,0.265,0.007,4282624178466545758,1.1124468062
320.326477858,-0.97084711872,1,ab,0.587747370137,0.587738208438,0.989685702215,31,175,-0.0555631342445,17.2792378425,0.647529981692,0.151,25.43,18.89,17.751,17.582,17.539,17.55,1.123,0.01,0.267,0.005,4282729731582459762,0.936909016905
322.200603751,0.957017300451,1,ab,0.545437122787,0.545433860165,2.3544853474,37,71,-0.146218333083,17.9723315489,0.510390376745,0.132,35.45,19.596,18.465,18.311,18.274,18.292,1.128,0.013,0.245,0.009,4300533023859730599,1.06652328086
321.777226649,0.517099123594,1,ab,0.639547636583,0.639509279152,2.51219446033,23,101,0.209599221585,17.2515205565,0.569410914111,0.126,24.09,18.74,17.605,17.504,17.478,17.5,1.092,0.02,0.245,0.005,4300568208231827122,1.11474991946
320.146154885,-0.714164781239,1,ab,0.522215335892,0.521469412841,5.6762508481,25,24,-0.0641736626903,15.139601242,0.631356379875,0.129,9.65,16.803,15.618,15.515,15.503,15.529,1.13,0.006,0.239,0.014,4300726537905989521,1.09109074778
321.343228199,0.325026372668,1,ab,0.475827731727,0.475790062131,24.1021792091,27,136,-0.033480869063,17.205169149,0.48979375276,0.14,26.77,18.963,17.816,17.757,17.772,17.807,1.117,0.009,0.185,0.01,4318617791113297320,0.907055376403
321.14908687,0.523929105111,1,ab,0.580196017269,0.580205107043,2.43583494175,27,158,0.00760067902809,16.511045578,0.557745415166,0.167,17.72,18.052,16.955,16.81,16.768,16.786,1.093,0.008,0.238,0.004,4336632189622892788,1.0303204872
39.1475961193,0.501368851589,1,ab,0.533638840049,0.533643081545,0.433785268002,28,355,-0.152253429024,17.532534102,0.53879143865,0.083,30.87,19.3,18.148,18.036,18.018,18.038,1.15,0.018,0.238,0.006,4346307891947246430,0.929600276404
321.113402233,0.874431225237,1,c,0.324506351808,0.324500223495,8.1852395751,33,379,0.109284209031,15.2548890328,0.284336968948,0.136,9.25,16.611,15.488,15.478,15.54,15.563,1.094,0.008,0.075,0.002,4354628995946324207,0.963042879824
320.536947541,0.278745673056,1,ab,0.646986893565,0.647009390916,4.34960687868,28,101,0.0474667426844,16.476745241,0.569410914111,0.183,16.56,17.882,16.806,16.665,16.625,16.637,1.051,0.007,0.23,0.01,4354699364690458197,0.858431601632
39.884659381,0.447205485356,1,c,0.30839523597,0.446446434853,1.97080215041,29,379,-0.0845102131649,18.0068493117,0.284336968948,0.094,32.21,19.338,18.182,18.213,18.252,18.289,1.129,0.03,0.048,0.01,4364287106084640869,1.14634707524
319.476259728,-0.282173872175,1,ab,0.650036620419,0.648898406352,1.22895113652,28,18,0.0561193981415,16.5229581361,0.649471743968,0.162,16.92,17.996,16.878,16.682,16.624,16.637,1.123,0.006,0.234,0.003,4372801724129933417,1.00412925836
320.351610633,0.788294532618,1,c,0.290364294151,0.290361763495,8.16487679452,32,238,-0.096162996805,17.0530462639,0.601955559798,0.189,20.89,18.389,17.239,17.279,17.339,17.394,1.097,0.013,0.063,0.003,4390710569523375988,0.916315094059
319.852005918,0.537777911879,1,ab,0.536477535378,0.536480288871,2.60369136816,28,233,0.0586149376889,15.7542074501,0.570165312527,0.236,13.12,17.412,16.29,16.174,16.167,16.191,1.11,0.007,0.232,0.008,4408760152404859952,0.881936456937
319.611839369,0.508696478915,1,ab,0.579396503278,0.579402920165,6.23630320997,38,74,0.125485757184,15.8661020444,0.47621836446,0.265,13.04,17.37,16.262,16.181,16.165,16.204,1.074,0.007,0.222,0.008,4408777744590904389,1.03188981554
319.400496858,0.195458858901,1,ab,0.604808830923,0.604824790165,8.14559153682,36,38,-0.0390938575037,15.2534507924,0.47387337598,0.228,10.21,16.847,15.744,15.636,15.635,15.632,1.028,0.043,0.261,0.052,4408795336776955569,1.01438536365
317.639677049,-1.24843613534,1,ab,0.55060434983,0.550617080038,0.456377293741,25,147,-0.0133012928241,16.92067368,0.649103986993,0.211,21.25,18.476,17.341,17.218,17.2,17.218,1.106,0.016,0.246,0.007,4408971258637518722,0.924994025059
40.5089659843,0.665029396924,1,c,0.361015966807,0.56581127263,4.12877686139,32,322,-0.0565505062073,16.9320175595,0.570380002634,0.088,20.11,18.333,17.191,17.139,17.156,17.175,1.114,0.014,0.115,0.012,4418312709427018866,0.881181218377
318.958278031,0.324766954716,1,c,0.277776263543,0.396671104853,1.60879414843,25,380,-0.103005625138,18.1304983314,0.366136119031,0.282,34.12,19.461,18.31,18.334,18.386,18.451,1.12,0.026,0.078,0.004,4426827327472547388,0.957327675069
318.447851884,-0.270694964758,1,ab,0.574251974723,0.574251106364,1.78487566466,27,252,0.110664564261,16.9916189779,0.530162470069,0.191,23.27,18.683,17.551,17.399,17.387,17.394,1.098,0.015,0.252,0.004,4426897696216740264,1.10630369041
317.994206934,-0.224220438323,1,ab,0.530292483537,0.52952504858,6.91641208542,39,71,0.0358246778304,15.4677537333,0.510390376745,0.227,11.18,17.052,15.942,15.83,15.839,15.849,1.104,0.01,0.234,0.011,4444929686912262137,1.12273138776
317.85038277,-0.437413961995,1,ab,0.647529981692,0.647511641428,1.84300458466,28,52,0.0912193394141,17.1543937106,0.712152910794,0.237,23.45,18.724,17.562,17.424,17.389,17.395,1.127,0.027,0.242,0.008,4444947279098323684,0.893618908642
318.457111115,0.262686046548,1,ab,0.598634821807,0.59862604187,2.04380084955,32,133,0.0521858976487,15.4521234608,0.607067809222,0.318,11.0,17.046,15.94,15.751,15.701,15.727,1.117,0.004,0.249,0.005,4462891308863599046,0.931984250016
317.728485172,-0.158169421355,1,ab,0.52761069536,0.527485988941,0.835603410514,22,314,-0.23707844242,16.2348303975,0.540127219771,0.291,15.63,17.793,16.663,16.565,16.549,16.58,1.09,0.004,0.219,0.005,4462944085421744017,0.968038060382
316.565963174,-1.2469655555,1,ab,0.610646561655,0.61066238015,0.81115987549,31,78,-0.190285672924,15.6501456823,0.589468382724,0.196,11.88,17.227,16.086,15.944,15.905,15.917,1.126,0.009,0.238,0.01,4463067230723737015,0.90613222217
316.752544746,-0.664548497656,1,ab,0.528063820269,0.528037129547,1.72422596396,35,16,-0.00705048268934,16.1607719544,0.580769203352,0.239,14.33,17.595,16.452,16.413,16.401,16.433,1.115,0.014,0.217,0.011,4481046444861459482,1.14514167887
316.713907092,-0.809381661582,1,ab,0.54276128503,0.542781797513,0.802194066133,28,160,-0.0949605431125,16.1425017004,0.51705657229,0.206,15.64,17.859,16.666,16.565,16.529,16.559,1.165,0.02,0.246,0.01,4481046444861473733,1.07539891378
316.576542685,-1.02553589658,1,ab,0.55036964148,0.550446492218,1.78828652949,39,164,0.196737866708,17.0243427506,0.592992999537,0.184,22.26,18.592,17.446,17.313,17.292,17.314,1.129,0.009,0.216,0.006,4481064037047169906,0.918171808032
317.953032942,0.678934349083,1,ab,0.649471743968,0.649467506352,1.31310678618,30,7,-0.244965179209,15.5226417859,0.642361934234,0.292,10.46,16.951,15.836,15.634,15.581,15.58,1.133,0.018,0.247,0.006,4498920105882544232,1.08575606091
317.125571039,-0.231490780896,1,ab,0.512230079407,0.51222939013,5.73620256116,27,132,0.168025032138,14.584751694,0.475827731727,0.322,7.81,16.303,15.147,15.075,15.096,15.122,1.141,0.01,0.235,0.02,4499008066812793679,0.944536536983
